global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1964.9222669888384	n/a	n/a	3860919.515308556	2395.4393398241064	n/a	n/a	5738129.63077695	2092.696857786398	n/a	n/a	4379380.138589065	2156.934322331085	1519.8413938447777	n/a	n/a	n/a	n/a	-0.1215318769	-0.0570581785	0.0553254845	-0.0546522395	0.0667374837	-0.1036541923	0.1440580707	-0.0768540616	0.0110925615	-0.0892871426	0.0585708852	0.02714389	0.0255068766	0.0522617912	-0.1496788411	-0.0200585461	0.0596327144	-0.1317003688	0.0938213875	0.0143201217	-0.1099567921	0.1426033391	0.0153022311	-0.0619573983	0.0235045394	-0.0696037663	0.0740870065	-0.0668303185	0.0088544645	-0.0333068989	0.0076166882	-0.0138398418	0.0412857504	-0.0230939997	0.0519355824	-0.0439415654	0.0134741732	-0.0492586453	0.0043931118	-0.1311671819	0.0530105453	-0.1004439494	0.0392491166	-0.0113647985	0.0549880198	0.076732519	-0.0990115137	0.0642690876	-0.054366227	0.0155496326	0.0376175527	0.0156645046	-0.1514145032	0.0110651539	0.0182960293	-0.0973870749	-0.0048183115	-0.0749333922	-0.0859755249	0.006164346	-0.0322301212	0.0880780138	-0.1162758071	0.0215875237	-0.0884511162	0.0457060516	-0.0768008551	0.0184421942	-0.0389470526	0.1097869155	-0.0382167211	0.0689327644	-0.020933426	0.0208446477	-0.0164950983	0.0767324766	-0.029069271	0.0211763843	-0.0014099701	0.1269132524	-0.0274038442	0.0560278805	-0.0599718795	0.0011851738	-0.0049414217	0.2187008519	-0.0866135388	0.0385622235	-0.0208609004	0.0123160839	-0.0497472068	0.0002938324	-0.0044809917	0.1094723058	-0.006028257	0.0934956333	-0.0408532839	0.1835977785	-0.0323654284	0.113806232	-0.0568339597	0.1038567399	0.0039868139	-0.0496627928	-0.0330950439	0.0069227864	0.017082663	0.0715352816	-0.0048325662	0.0605120976	-0.1173516782	0.0708185641	-0.0092223919	0.0276262397	-0.0657309653	0.0028776863	-0.0831642903	0.0422667703	-0.0340985544	0.0358079591	-0.1035561077	0.0193738199	-0.0493606982	0.0017073206	-0.0815311518	-0.0281808951	0.0547221423	-0.0093146191	0.14941321	-0.0213849213	0.1213399612	0.0198664875	-0.0105416836	0.0926031084	-0.0428847499	0.0672571999	-0.0971807904	0.0330176754	-0.0583274137	0.0266557522	-0.0658882198	0.069753403	-0.1136208608	0.2240037924	-0.1826767094	0.0464008527	-0.2561633904	0.1179173146	0.0611755448	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	0.0815948217	0.0815780375	0.0068961808923546	n/a	4.7557310900076685e-05	n/a	-0.0449301687704633	n/a	n/a	0.0020187200657423	0.0361005990914335	n/a	0.0013032532547604	n/a	0.0031410057056626	n/a	n/a	9.865916843005008e-06	-2.7752462308239245e-06	n/a	n/a	7.701991641702399e-12	-0.0008119984732971	n/a	n/a	6.593415206368213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1974.529656821638	9.607389832799528	92.30193939937972	3898767.3656681753	2389.288698042946	-6.150641781160175	37.83039432015321	5708700.482595757	2099.33194968228	6.635091895881942	44.02444446679822	4407194.634956803	2155.236092960133	1535.226988846537	1.288179	30.532011	0.1088062794521593	0.054956730864713	-0.0788148048	-0.041766986	0.0710467916	0.0208941818	-0.0074775366	-0.0545528822	0.1117105652	-0.0216518629	0.0746049623	-0.0220156795	0.0509547231	-0.0212840004	0.084195342	0.0729524651	-0.096599744	-0.0240541193	-0.0465539444	0.0050138642	0.0850780897	0.0510029567	0.0387425118	-0.0298179483	-0.0513148033	-0.0448012309	0.1122671427	-0.1041853916	0.0777381346	-0.0539003876	0.0244418127	-0.0503288809	0.1356410835	0.0106542796	0.0237583381	-0.0195893835	0.0065174438	-0.0041154358	0.0140508372	-0.0977665327	0.1469360886	-0.0773711173	0.063734383	-0.0549036495	0.0055280205	0.0132821991	0.0615662986	0.0369897412	-0.0128312455	-0.0125514229	0.0098619264	0.0673084422	0.0465307283	0.1176504815	0.0249187711	0.0162560047	0.0062731759	-0.0807438035	0.0182002529	0.0401528029	0.0578400085	0.0359511408	0.0697499851	-0.0637599821	-0.008520728	-0.0281677082	0.0843090966	-0.1218734394	-0.0384689757	0.0541057605	-0.0826409059	-0.1192508626	0.0097052603	0.006016026	0.0004072477	0.0083234393	0.122980199	0.1085155247	-0.035216124	0.0209543137	-0.0294014618	0.0443424929	0.0420424199	0.1327969732	-0.0384888193	-0.029472532	0.0315043718	0.0488584073	0.0156909441	-0.0420146547	0.0869190475	-0.0272561858	-0.089661129	-0.0096760562	-0.0678062033	0.015211747	0.0248167123	-0.0039846745	-0.0965384734	0.1012079201	-0.0747809875	-0.0250821929	-0.0517308885	-0.0506278983	0.0340885087	0.0391067022	-0.0131605102	-0.0606484947	-0.1431813634	0.0075338446	-0.026568693	-0.0309134598	0.0062186859	0.0579119671	0.0529631884	-0.0563768235	0.1674218052	0.0094695289	0.0661465088	0.0020031601	0.0227416586	0.0233834329	-0.0434351511	-0.0035189739	0.0370992406	-0.0551721695	-0.0154218846	-0.0244981268	0.0252943081	-0.0154694957	0.0883005868	0.0178402372	0.0622309283	0.0167571191	-0.067803318	0.1159775559	0.0575221629	0.0257168137	0.0746588717	-0.0214962806	0.0144819131	0.0291506863	-0.0467964498	0.0483456698	-0.0546967091	0.0255381228	-0.195654711	0.0503594133	0.0237173774	0.1486818152	0.0272643451	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	0.0811565722	0.0810058262	-0.0014679328405406	-0.0083641137328952	2.1548268243375943e-06	6.995839853680609e-05	-0.0075395639832436	0.0373906047872197	0.001398057326354	5.68450250574241e-05	0.0239779545389779	-0.0121226445524555	0.0005749423038732	0.0001469585109451	0.0026068119795973	-0.0005341937260653	2.853629369675288e-07	6.795468696971994e-06	-0.0004750432173821	-0.0004722679711512	2.230370365753425e-07	2.256660583807371e-07	-0.0007998818429219	1.2116630375200014e-05	1.4681273164921965e-10	6.398109626361351e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1976.812666170573	2.2830093489351384	5.212131687325244	3907788.3171324097	2395.0401029038703	5.75140486092414	33.07865787426183	5736217.094517781	2094.885971420921	-4.44597826135896	19.76672270047644	4388547.233256176	2155.4204554525186	1553.2087587354165	1.117296	26.481787	0.1311338815135136	0.0822088177200118	-0.0228989619	-0.0072584511	0.0254025588	0.0794827324	-0.0769446861	-0.0012987863	0.0795410168	0.0491565258	0.0931709926	-0.0738272325	0.0014541264	0.040556409	-0.0312284366	0.0279385667	-0.0090693059	0.0198510228	-0.0765566936	-0.0711676283	0.0082131132	-0.0120975848	0.0853435853	-0.0030547765	-0.0065628582	0.056393726	0.0328561253	-0.0316621388	0.0903175268	-0.019376522	0.0468114381	0.062882426	0.0900093267	0.0345469537	-0.0107698129	-0.0760657942	0.0317708012	0.0458256693	0.0424325995	0.0132714025	-0.0168846553	0.0463377606	-0.0350264188	-0.0360758667	0.017029831	8.89275e-05	-0.0196409353	0.0428581868	0.1375245574	-0.020329782	-0.0246932177	-0.0034325447	0.0080152963	0.0523026834	-0.040141144	0.0043787433	-0.0107181752	0.00952916	0.0904409182	0.0417099199	0.0227929802	0.0641601404	0.157188571	-0.023924776	0.011107353	0.0232474917	-0.0257852491	0.0354745027	0.0242580068	0.0442278583	0.0896926342	-0.004104142	0.0356205401	-0.1336582836	0.0581268197	0.000278184	0.032137689	-0.0463698648	0.0041308444	-0.0651116298	0.023827033	0.0963498928	0.0681441218	0.0179766849	-0.0569796469	-0.0263080484	0.0597289672	0.0746297484	0.0372486137	0.0495510769	0.0005327985	-0.1133918725	-0.0488997901	-0.1365246091	-0.0001109859	-0.0494583645	-0.0892586188	0.0297026728	0.0062291847	-0.0373314449	-0.0060636222	-0.0506951898	0.0142056902	0.0524276412	0.043616695	-0.0630548809	-0.0128778952	0.0473618256	-0.1158992635	0.0106496646	0.0428561426	-0.0600873339	0.055941217	0.0308332055	-0.032713857	-0.0429476236	-0.0085046123	0.0130854624	0.0200932252	0.0307732898	0.1229835815	0.0140956218	0.0101177396	0.0145837271	0.0277396905	-0.0019321832	0.0642430393	-0.0107429317	0.008674026	-0.0219592966	0.0181368224	0.0390690315	0.0300472663	-0.0602732332	-0.1103271915	0.0509639695	-0.0274560141	0.0406140357	-0.0209099558	0.0025672929	0.0033169838	-0.0890901819	0.016539247	-0.0560555681	0.0004200535	0.0510606122	-0.1475814147	0.0878896215	-0.0045958077	0.0275989652	0.0080595122	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	0.080282427	0.0798654172	0.0008910991626862	0.0023590320032268	7.940577177400467e-07	5.5650319922482485e-06	0.0255462697134021	0.0330858336966457	0.001094672391402	0.0006526118962698	0.0134593049070517	-0.0105186496319262	0.0001811528885809	0.0001106419900792	0.0011568627686827	-0.0014499492109146	2.102352714231872e-06	1.338331465564202e-06	-0.000499830809699	-2.4787592316899973e-05	6.144247328688386e-10	2.498308383243579e-07	-0.0005712113225191	0.0002286705204028	5.229020690128737e-08	3.2628237497401935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1974.6806936885343	-2.131972482038691	4.545306664170217	3899363.8420262313	2388.6863578708694	-6.353745033000905	40.37007594438367	5705822.516278399	2091.507312124226	-3.378659296695332	11.415338643145796	4374402.836669103	2152.222879182787	1566.6757856467634	0.999352	23.686306	0.0376621603796104	0.0184347471955535	-0.0100503805	0.0521040639	0.0110289933	0.0868805703	-0.0498126644	0.0028549533	0.0558042707	0.0622763312	0.1001802502	-0.0331686065	-0.0461806281	0.0281991414	-0.0376067318	0.0094240995	0.0164733751	0.0398440778	0.0435415204	-0.0856306106	0.1024513159	-0.0685718391	0.0299662397	-0.0915556411	-0.0070283058	0.0080347953	0.0494643795	0.0151616262	0.0610615444	0.0400089262	-0.0225999049	0.0127575739	0.0111523016	0.0749055616	-0.0370357472	0.0481365451	-0.0851769071	0.0484571406	0.0049102942	-0.049010513	-0.0511873739	-0.0712425675	0.010291908	0.0748714389	-0.0371879615	0.0448408549	-0.0217367952	0.01410167	-0.0768671211	0.0423207499	0.0132258776	-0.0265277629	-0.0348322715	-0.1125306908	-0.0052616552	0.0223466132	-0.1440014502	0.0076424016	0.068478128	0.0321973378	-0.0026604949	0.0281397886	0.0397117438	0.0124269492	0.1075530966	0.0500478808	-0.0699121021	0.076714606	-0.0091156006	0.1016327278	0.0278784178	-0.0466434826	-0.0309607721	-0.013435389	0.10198182	0.0055821401	0.0369606828	-0.048297334	0.0094579878	-0.0578513528	0.0440245889	0.035201555	0.0372358927	-0.0143783887	-0.0486987339	-0.0795674059	-0.0305711382	0.0173102227	0.0311361705	0.0086943116	-0.0350603637	0.0378157681	-0.024608486	-0.0616663765	-0.0016184135	-0.026047929	0.0513577927	0.1662277952	0.0938237001	0.0513666591	0.0142771482	-0.0157321246	0.0451121571	-0.0046517341	0.0161693861	-0.0404274908	-0.0133964056	0.109001837	-0.0120565194	-0.0382532774	0.0582047524	-0.111103774	0.0845989728	-0.0700949632	-0.0802888543	0.0447789125	0.0242980565	0.0291316137	-0.0690089957	0.0052888219	0.0007768548	0.0344649413	-0.0239194535	0.0099194476	0.0316527737	0.0831746123	-0.0466954121	-0.0104463571	0.0013971714	-0.0236973996	0.002319096	0.0032422273	0.0200940919	-0.0707551701	-0.0523329854	0.0165171469	-0.0970158406	0.0025817547	-0.0010460525	-0.0096721886	0.0386301189	-0.004160739	0.0074625302	-0.0299314943	0.0229096545	-0.0401042769	-0.0302062894	0.0754138504	-0.0419449854	0.0001452875	-0.0350795016	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	0.0789770813	0.0781648097	-0.0101589993268333	-0.0110500984895195	0.0001032052673225	0.000122104676628	0.025481791464827	-6.447824857510123e-05	4.157444539312544e-09	0.0006493216962569	0.0252028022730925	0.0117434973660408	0.0006351812424165	0.0001379097303862	0.0012364093554076	7.95465867249e-05	6.327659459582037e-09	1.5287080941394369e-06	-0.0004217672813482	7.806352835079997e-05	6.093914458576151e-09	1.778876396158517e-07	-0.0004327397120853	0.0001384716104338	1.9174386896130085e-08	1.8726365841566835e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1973.7380729958245	-0.942620692709852	0.8885337703248011	3895641.980793271	2393.9954634041624	5.30910553329295	28.18660156364182	5731214.27879971	2093.271365398636	1.764053274410344	3.111883954957856	4381785.00919787	2150.566886181708	1562.950795158011	0.969572	22.980482	0.058152921886696	0.028764891915645	-0.0470507717	0.0639977789	0.0072048268	0.0675375882	-0.0409472676	-0.0128840182	0.0314533384	0.0430848453	0.0585953432	-0.0470112451	-0.0485777279	-0.0198444162	0.0105397936	0.074883298	-0.0995801075	0.0014682109	-0.0329527582	-0.0961121635	0.0082329647	0.0449486689	-0.0447965993	-0.0427768567	-0.0179134186	0.0447273899	0.023213872	-0.0164025955	0.0400947674	-0.0402580938	0.0075422573	-0.1106440039	-0.0343860559	0.1069481892	-0.0868980753	0.1022609226	0.0683056265	-0.0601077165	-0.0869634168	-0.0591574711	0.0103823857	-0.05264952	-0.0346914177	0.0490470745	-0.0335940759	0.0356346789	-0.0707110125	-0.0227547049	0.0135039652	-0.0614514963	-0.0024162778	0.0276297668	0.0273041962	0.0170151729	-0.0464158623	0.0255099546	0.0044361038	-0.0674860239	-0.01288336	0.0541862891	-0.0106084416	0.1478687842	0.0347745885	-0.003118404	0.0206348761	-0.0437923135	-0.0495840227	-0.004926422	0.0435444784	-0.0259310566	0.0516494548	-0.0125284937	6.71657e-05	-0.014641944	-0.0086008783	-0.0098983665	0.0589930591	0.0066656954	-0.006414927	0.0145409836	0.099253669	0.0479938089	-0.0262789113	0.008077466	-0.0506354158	-0.0245897559	-0.0138426456	-0.0025742573	0.0848789017	-0.0354753476	-0.0567304505	0.0075463477	-0.0416587216	0.0249312743	0.1494280344	0.0242161568	0.0157783712	0.0501920006	-0.0333401787	0.0224377407	0.1003233083	-0.0213895339	-0.0508903261	0.0212980139	0.0332514935	0.0750593441	-0.0079474269	-0.0114277237	-0.0784051973	0.016865658	0.0611725067	-0.0869666065	-0.0510457545	0.0525782579	0.041746024	0.0029087424	-0.0339768234	0.0825875591	0.0328445658	-0.1103124686	-0.0074885126	-0.0050381641	-0.0645896125	-0.014952078	-0.0747524641	-0.0413029981	-0.0521702438	-0.0070613151	0.0006675046	-0.0216885244	0.0179197512	0.0231517391	0.0362268529	-0.0868420608	-0.0399111552	0.0147704142	-0.0062500416	0.0261681701	0.0384638876	0.0201738879	0.0697435606	0.0019566576	-0.0613560432	0.0240907103	-0.0607988034	0.0182907509	-0.0195606042	0.0681808475	-0.023987999	-0.0047848632	-0.0398327201	0.0815590168	0.081287294	0.0808350932	0.0802034182	0.0793936715	0.0784076511	0.0772475461	0.0759159322	-0.018814528173138	-0.0086555288463047	0.0003539864703778	7.491817960921279e-05	0.011646529683233	-0.013835261781594	0.0001914144685652	0.0001356416536624	0.0054661135238802	-0.0197366887492123	2.987839705594602e-05	0.0003895368827832	0.0012999291416068	6.351978619920009e-05	4.034763238792091e-09	1.6898157731985922e-06	-0.0005191789595082	-9.741167816000005e-05	9.48903504194743e-09	2.695467919960172e-07	-0.0002751623262528	0.0001575773858324	2.483063252580456e-08	7.571430578885238e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1973.858119104784	0.1200461089595137	0.0144110682763194	3896115.874355876	2392.3431221096	-1.652341294562575	2.730231753716726	5723305.613905108	2090.8398938157043	-2.431471582931863	5.912054058605179	4371611.461571266	2151.4956465485	1557.5158470557888	0.977764	23.174639	0.0569456457690914	0.0288216340408213	-0.0179487178	0.0833838941	0.0045836823	0.0128780033	-0.0407406675	-0.0321887549	-0.0417466187	0.0449450376	-0.0159525366	-0.0075380569	-0.0479134847	-0.1070967005	-0.0416419348	0.009387277	-0.1085989302	0.0163819572	0.0592654084	-0.0357713918	-0.0057682792	0.0557306806	0.0068651722	0.058944026	-0.0106694227	-0.0010463565	-0.0156921919	-0.0033762126	0.0043742021	-0.0423119468	0.0187573469	0.0504559075	-0.0295825356	-0.0519076049	0.0086609177	-0.0398667205	0.0653321143	-0.007515042	-0.0147540385	-0.1161138458	-0.0826866239	-0.0189166821	0.0343238746	0.0905291226	-0.0614599075	-0.0599671912	0.0379523704	-0.0234191492	0.0072540133	-0.0229738584	0.0689301081	-0.141468113	0.1359107908	-0.0002034315	0.0415637591	-0.0020902938	0.068750078	0.0226759658	0.0699032578	-0.0058110768	-0.007198863	-0.0237163072	0.018464437	-0.0632652178	0.0943345834	-0.0337681034	0.0878536366	-0.0079647748	0.0378632427	0.0033193609	0.0389596742	-0.0670534195	0.0443363598	0.0196270546	-0.0561825259	0.0007527995	0.0050003079	-0.0093732804	0.0068018196	0.0501165462	0.032147419	0.0108104809	0.0105828467	-0.0185862934	0.0152656565	-0.0020350619	0.0215828474	0.051579902	0.0319888066	-0.0105031012	-0.0440093063	0.0685015353	-0.0579585963	-0.061788686	0.0054267765	0.1716505215	-0.0437390578	0.0163660715	0.1059170798	-0.0281563796	0.0442145329	-0.0726963525	-0.0313689799	0.0397491682	0.0659178474	-0.0497190197	0.00594936	-0.036617058	-0.0520096534	0.0366866924	0.0487240998	-0.0254512797	-0.0233693627	-0.0964377367	-0.0785279695	0.0168961185	0.0022379382	-0.0905829747	-0.0354200286	0.0099780014	0.0835429147	-0.1340880707	-0.0442633107	-0.096247227	-0.0322976997	0.0006600418	-0.0251257865	-0.006820955	0.020232985	-0.0183565856	-0.0019907127	0.0502180904	0.0491497272	-0.056876267	0.0113853286	-0.041434405	-0.0619734568	-0.0426834867	0.0385628279	0.0219295215	0.0177903741	-0.0341411941	-0.0413919863	-0.0298193616	-0.0222816756	0.0814806609	-0.0516974708	0.0564751865	0.0508765957	0.0157935144	-0.040993978	0.081514268	0.0811085467	0.0804338397	0.0794923845	0.0782873035	0.0768225931	0.0751031108	0.073134559	-0.0032471844447172	0.0155673437284208	1.0544206818013347e-05	0.0002423421907588	0.0023653899307731	-0.0092811397524599	8.613955510469143e-05	5.595069524602771e-06	0.0067867053805485	0.0013205918566683	4.605936992236597e-05	1.7439628518986278e-06	0.0010770114920916	-0.0002229176495152	4.969227846538158e-08	1.1599537540973746e-06	-0.000453971960364	6.520699914420005e-05	4.251952737391706e-09	2.0609054079673318e-07	5.224443371864814e-05	0.0003274067599714	1.0719518647500149e-07	2.729480854582218e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1970.711243486273	-3.1468756185111038	9.90282615837964	3883702.805203212	2379.2969707620555	-13.04615134754431	170.20206498303222	5661054.075077494	2090.2101215415287	-0.6297722741755933	0.3966131173202987	4368978.352194652	2149.924228151585	1553.4305991885942	0.981836	23.271149	0.0592825871108674	0.0261047600581114	-0.0150362131	0.0728905369	-0.0472810703	-0.0728624023	-0.009029878	-0.0262579897	-0.0365903781	-0.0239297899	-0.0665384126	-0.0401138831	-0.0390436974	-0.067887973	0.0825021465	-0.0046920327	-0.0207235072	-0.0074125909	0.0410181582	-0.0073003597	-0.0181817352	0.0028127648	0.0651231156	-0.0315053625	-0.0352985789	-0.0234852216	0.0037072383	0.018843903	-0.0434049808	-0.0318808553	0.036268073	0.0438819676	-0.0692370093	0.0059669468	0.0060986496	0.032837769	0.0370830085	-0.0103021686	-0.0338368444	0.0208415957	0.099662852	-0.1007783468	-0.0943282746	-0.0008068257	-0.0377223818	0.0282195841	0.0018581571	-0.1092149637	-0.024782871	-0.0657764781	0.1630533069	0.0106812695	-0.0562582531	-0.0437843248	0.0698451047	0.0090623128	0.0860482642	-0.0465428855	-0.0337643622	-0.0752805509	-0.0228419035	-0.0056826905	-0.06288841	0.0134346291	0.0376852898	-0.1346361343	0.0475642449	0.0720573937	-0.0115332327	0.0434719023	0.0346379508	-0.0077254526	-0.0768900075	0.0424352054	0.1665763499	0.0117038144	0.0123785281	0.0079942601	0.0276583324	0.1114446058	0.0115872446	-0.0419693739	-0.0220980921	-0.0368520837	-0.015250836	-0.0135677466	0.0326597575	0.0080339735	-0.0454241533	-0.078870859	-0.0154270311	0.0906781626	-0.0163638615	-0.0197632548	0.0163532522	-0.0141484226	0.1170759059	0.1053910329	-0.0220424616	-0.0395551175	-0.0458779039	-0.0547606436	-0.0348970019	-0.011939145	0.0031918361	0.0529862484	-0.0135514332	-0.0174753761	-0.0249840731	-0.0335595207	0.058079684	0.0673793273	0.0085954413	-0.0291788365	0.0403414612	0.0394318421	-0.093126767	-0.0113312106	0.1040881171	0.06109165	-0.1439558165	-0.0626940309	0.0831439428	-0.0536184368	-0.1065012481	-0.0008479057	-0.0074604225	0.0054575468	0.0189471033	-0.0182706678	0.0058160653	0.063793523	0.067777998	0.0349552084	0.0815202837	-0.0491351458	-0.0775682667	0.0298454442	0.0140828507	0.0368528747	0.0107321883	-0.0111789976	-0.0097331651	0.007191473	-0.003611534	0.0385903718	-0.0187600233	0.0039046357	0.0012706034	0.0136144436	-0.000441322	0.0814605803	0.0808942224	0.0799532077	0.0786418943	0.0769663555	0.0749343514	0.0725552932	0.0698401994	-0.0130142332153155	-0.0097670487705983	0.0001693702661826	9.539524168724578e-05	-0.0103233581862269	-0.012688748117	0.0001610043287766	0.0001065717242411	0.0072604433481302	0.0004737379675816	5.271403761140807e-05	2.2442766192843966e-07	0.0008929779839121	-0.0001840335081795	3.3868332132854096e-08	7.974096797517187e-07	-0.0001931022954069	0.000260869664957	6.805298209482958e-08	3.728849649141367e-08	-0.0002299134382585	-0.0002821578719771	7.961306471867272e-08	5.2860189091845095e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
